,Link,Nama,Lokasi,Harga,Jenis,Listrik,Luas Kamar,K Mandi Dalam,AC,WiFi,Kasur,Akses 24 Jam,Panjang Kamar,Lebar Kamar,Maps,Latitude,Longitude,UPN
215,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-mewah-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Mewah Tambaksari Surabaya,Tambaksari,2250000,Putri,Tidak termasuk listrik,16.0,Yes,Yes,Yes,Yes,Yes,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2625424885961,112.77302742004",-7.2625424885961,112.77302742004,7.997747336557845
216,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-putri-lily-1-tipe-c-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Putri Lily 1 Tipe C Gubeng Surabaya,Gubeng,1200000,Putri,Tidak termasuk listrik,15.0,Yes,Yes,No,Yes,No,3.0,5.0,"https://maps.google.com/maps?z=7&q=-7.2866636604792,112.75377452374",-7.2866636604792,112.75377452374,6.408907709956469
217,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-dhu-nyaman-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Dhu Nyaman Tipe A Gubeng Surabaya,Gubeng,2300000,Putri,Tidak termasuk listrik,13.26,Yes,Yes,Yes,Yes,No,3.4,3.9,"https://maps.google.com/maps?z=7&q=-7.267323391335,112.77281653136",-7.267323391335,112.77281653136,7.484834534417727
218,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-residence-vip-222-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Residence VIP 222 Tambaksari Surabaya,Tambaksari,3000000,Campur,Tidak termasuk listrik,48.0,Yes,Yes,Yes,Yes,Yes,4.0,12.0,"https://maps.google.com/maps?z=7&q=-7.2584659597527,112.77454085648",-7.2584659597527,112.77454085648,8.408560187646517
219,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-casa-de-java-1-gubeng-surabaya-1?redirection_source=list%20kos%20result,Kost Casa De Java 1 Gubeng Surabaya,Gubeng,3000000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2816784319275,112.75997679681",-7.2816784319275,112.75997679681,6.502041220824224
220,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-jl-kedondong-lor-tipe-deluxe-genteng-surabaya?redirection_source=list%20kos%20result,Kost Jl Kedondong Lor Tipe Deluxe Genteng Surabaya,Genteng,1650000,Putri,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2697182,112.7394777",-7.2697182,112.7394777,8.863393800541468
221,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-esfam-1-vip-genteng-surabaya?redirection_source=list%20kos%20result,Kost Esfam 1 VIP Genteng Surabaya,Genteng,1100000,Putra,Termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.258508,112.745806",-7.258508,112.745806,9.514055460754115
222,https://mamikos.com/room/kost-surabaya-kost-putra-murah-kost-kukuh-barkah-gubeng-surabaya-1?redirection_source=list%20kos%20result,Kost Kukuh Barkah Gubeng Surabaya,Gubeng,600000,Putra,Tidak termasuk listrik,9.0,No,No,Yes,No,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2823881,112.7609401",-7.2823881,112.7609401,6.381676267793143
223,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-gresikan-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Gresikan Tambaksari Surabaya,Tambaksari,500000,Putra,Termasuk listrik,12.0,No,No,No,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.255955,112.762179",-7.255955,112.762179,9.027255815152838
224,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-ibu-endang-wijaya-tipe-aa-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Ibu Endang Wijaya Tipe AA Gubeng Surabaya,Gubeng,750000,Putri,Tidak termasuk listrik,12.0,Yes,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.287788,112.756866",-7.287788,112.756866,6.107581759403334
225,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-karmen-43-tipe-b-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Karmen 43 Tipe B Gubeng Surabaya,Gubeng,550000,Putri,Termasuk listrik,12.5,No,No,Yes,Yes,Yes,2.5,5.0,"https://maps.google.com/maps?z=7&q=-7.2683533989907,112.7609950304",-7.2683533989907,112.7609950304,7.7855661648850125
226,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-soraya-hasan-syihab-tipe-a-genteng-surabaya-2?redirection_source=list%20kos%20result,Kost Soraya Hasan Syihab Tipe A Genteng Surabaya,Genteng,1375000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2726739510596,112.7402253449",-7.2726739510596,112.7402253449,8.55399350622046
227,https://mamikos.com/room/kost-kota-surabaya-kost-campur-murah-kost-tj-tipe-non-ac-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Tj Tipe Non AC Mulyorejo Surabaya,Mulyorejo,650000,Campur,Termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.278098,112.764332",-7.278098,112.764332,6.644946198796486
228,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-exclusive-millenial-webz-standard-gubeng-surabaya-1?redirection_source=list%20kos%20result,Kost Exclusive Millenial Webz Standard Gubeng Surabaya,Gubeng,1900000,Putri,Tidak termasuk listrik,7.5,No,Yes,Yes,Yes,Yes,3.0,2.5,"https://maps.google.com/maps?z=7&q=-7.274835,112.755147",-7.274835,112.755147,7.426595848518194
229,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-nias-20-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Nias 20 Gubeng Surabaya,Gubeng,1500000,Campur,Tidak termasuk listrik,9.0,Yes,Yes,No,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2726855,112.7511805",-7.2726855,112.7511805,7.855812229447478
230,https://mamikos.com/room/kost-kost-putri-murah-kost-putri-an-nisa-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost An Nisa Tipe A Gubeng Surabaya,Gubeng,800000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2721362,112.7521992",-7.2721362,112.7521992,7.849744882356251
231,https://mamikos.com/room/kost-surabaya-kost-campur-murah-kost-manyar-sabrangan-tipe-2-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Manyar Sabrangan Tipe 2 Mulyorejo Surabaya,Mulyorejo,850000,Campur,Tidak termasuk listrik,18.0,Yes,No,No,No,Yes,3.0,6.0,"https://maps.google.com/maps?z=7&q=-7.282231831615,112.76878416538",-7.282231831615,112.76878416538,6.0320928796012065
232,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-kint-08-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Kint 08 Tipe A Gubeng Surabaya,Gubeng,735000,Putra,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2725975,112.7703838",-7.2725975,112.7703838,6.98832801512306
233,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-griyo-dalem-wisma-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Griyo Dalem Wisma Gubeng Surabaya,Gubeng,675000,Putra,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2727709,112.7664841",-7.2727709,112.7664841,7.105957168269139
234,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-bu-purwati-tipe-b-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Bu Purwati Tipe B Gubeng Surabaya,Gubeng,500000,Putra,Tidak termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2713726,112.7640163",-7.2713726,112.7640163,7.348289248288905
235,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-pratama-jedong-tipe-ac-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Pratama Jedong Tipe AC Tambaksari Surabaya,Tambaksari,1000000,Campur,Termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.256571,112.761012",-7.256571,112.761012,9.00517272532758
236,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-airlangga-2-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Airlangga 2 Gubeng Surabaya,Gubeng,800000,Putri,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.272353,112.755404",-7.272353,112.755404,7.653677587251382
237,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-mas-arjuna-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Mas Arjuna Gubeng Surabaya,Gubeng,925000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.26781,112.755359",-7.26781,112.755359,8.103054400791493
238,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-rumah-asri-tipe-b-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Rumah Asri Tipe B Gubeng Surabaya,Gubeng,760000,Putra,Termasuk listrik,12.0,Yes,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.277035,112.767198",-7.277035,112.767198,6.6342216932452205
239,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-pak-radit-manyar-sambongan-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Pak Radit Manyar Sambongan Gubeng Surabaya,Gubeng,1100000,Putra,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2809444,112.7597686",-7.2809444,112.7597686,6.584565729239449
240,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-eksklusif-tipe-a-genteng-surabaya-1?redirection_source=list%20kos%20result,Kost Eksklusif Tipe A Genteng Surabaya,Genteng,1300000,Campur,Termasuk listrik,6.0,No,Yes,No,Yes,Yes,2.0,3.0,"https://maps.google.com/maps?z=7&q=-7.270265,112.741842",-7.270265,112.741842,8.657462074353305
241,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-ambengan-tipe-a-tambaksari-surabaya-1?redirection_source=list%20kos%20result,Kost Ambengan Tipe A Tambaksari Surabaya,Tambaksari,900000,Putri,Termasuk listrik,9.0,Yes,No,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.254992,112.751501",-7.254992,112.751501,9.570262736955327
242,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-dian-house-syariah-tipe-twin-genteng-surabaya?redirection_source=list%20kos%20result,Kost Dian House Syariah Tipe Twin Genteng Surabaya,Genteng,1300000,Campur,Termasuk listrik,7.5,No,Yes,No,Yes,Yes,2.5,3.0,"https://maps.google.com/maps?z=7&q=-7.2701209,112.741892",-7.2701209,112.741892,8.667053562950382
243,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-dian-house-syariah-tipe-single-genteng-surabaya-1?redirection_source=list%20kos%20result,Kost Dian House Syariah Tipe Single Genteng Surabaya,Genteng,1300000,Campur,Termasuk listrik,6.0,No,Yes,No,Yes,Yes,2.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2701209,112.741892",-7.2701209,112.741892,8.667053562950382
244,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-pintu-merah-tipe-b-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Pintu Merah Tipe B Gubeng Surabaya,Gubeng,850000,Putra,Termasuk listrik,12.0,No,No,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.271525,112.755436",-7.271525,112.755436,7.732967257156742
245,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-sony-tambaksari-surabaya-1?redirection_source=list%20kos%20result,Kost Sony Tambaksari Surabaya,Tambaksari,1200000,Campur,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.252524,112.762387",-7.252524,112.762387,9.382012758135307
246,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-bu-handoyo-tipe-c-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Bu Handoyo Tipe C Gubeng Surabaya,Gubeng,750000,Putri,Tidak termasuk listrik,12.0,Yes,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2766279630833,112.75640040636",-7.2766279630833,112.75640040636,7.184910167727219
247,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-graha-jansen-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Graha Jansen Tipe A Gubeng Surabaya,Gubeng,1100000,Campur,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2700206294966,112.76352737099",-7.2700206294966,112.76352737099,7.507912420163431
248,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-tino-galih-perdana-tipe-a-tambaksari-surabaya-2?redirection_source=list%20kos%20result,Kost Tino Galih Perdana Tipe A Tambaksari Surabaya,Tambaksari,480000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2681167,112.7535499",-7.2681167,112.7535499,8.165282031462276
249,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-yusuf-tipe-a-sukolilo-surabaya-1?redirection_source=list%20kos%20result,Kost Yusuf Tipe A Sukolilo Surabaya,Sukolilo,650000,Putra,Termasuk listrik,12.0,Yes,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.285792,112.801988",-7.285792,112.801988,5.429202050709098
250,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-griya-cendekia-tipe-a-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Griya Cendekia Tipe A Sukolilo Surabaya,Sukolilo,1000000,Putra,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.287464151985,112.79941231012",-7.287464151985,112.79941231012,5.177932091869291
251,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-kenangan-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Kenangan Mulyorejo Surabaya,Mulyorejo,1500000,Putra,Tidak termasuk listrik,12.0,No,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.269144,112.792986",-7.269144,112.792986,7.09282130737653
252,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-hub-d-1-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Hub D 1 Sukolilo Surabaya,Sukolilo,2000000,Putra,Tidak termasuk listrik,16.0,Yes,Yes,Yes,Yes,No,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.269144,112.792986",-7.269144,112.792986,7.09282130737653
253,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-griya-pena-sukolilo-surabaya-1?redirection_source=list%20kos%20result,Kost Griya Pena Sukolilo Surabaya,Sukolilo,1000000,Putra,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2876992773861,112.7989365533",-7.2876992773861,112.7989365533,5.140627313139321
254,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-muslimah-bma-mulyorejo-surabaya-?redirection_source=list%20kos%20result,Kost Muslimah Bma Mulyorejo Surabaya,Mulyorejo,1000000,Putri,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2827280283501,112.8014658764",-7.2827280283501,112.8014658764,5.743379116547481
255,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-rumah-mentari-tipe-b-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Rumah Mentari Tipe B Sukolilo Surabaya,Sukolilo,1000000,Putri,Tidak termasuk listrik,5.5,No,Yes,Yes,Yes,Yes,2.5,2.2,"https://maps.google.com/maps?z=7&q=-7.2893146,112.7994216",-7.2893146,112.7994216,4.978146274246574
256,https://mamikos.com/room/kost-surabaya-kost-putra-murah-kost-aba-seno-tipe-b-surabaya-1?redirection_source=list%20kos%20result,Kost Aba Seno Tipe B Mulyorejo Surabaya,Mulyorejo,700000,Putra,Termasuk listrik,10.5,No,No,Yes,Yes,Yes,3.0,3.5,"https://maps.google.com/maps?z=7&q=-7.2840729448894,112.80270103365",-7.2840729448894,112.80270103365,5.63457385841827
257,https://mamikos.com/room/kost-surabaya-kost-putra-murah-kost-aba-seno-tipe-d-surabaya-1?redirection_source=list%20kos%20result,Kost Aba Seno Tipe D Mulyorejo Surabaya,Mulyorejo,900000,Putra,Termasuk listrik,13.5,Yes,No,Yes,Yes,Yes,3.0,4.5,"https://maps.google.com/maps?z=7&q=-7.2840729448894,112.80270103365",-7.2840729448894,112.80270103365,5.63457385841827
258,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-dachlan-tipe-c-mulyorejo-surabaya-1?redirection_source=list%20kos%20result,Kost Dachlan Tipe C Mulyorejo Surabaya,Mulyorejo,700000,Putra,Tidak termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2664729763892,112.80138608068",-7.2664729763892,112.80138608068,7.506631813044542
259,https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-jack-orenji-keputih-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Jack Orenji Keputih Sukolilo Surabaya,Sukolilo,1500000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.291532,112.803208",-7.291532,112.803208,4.8608749516847425
260,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-serenity-executive-mulyorejo-surabaya-2?redirection_source=list%20kos%20result,Kost Serenity Executive Mulyorejo Surabaya,Mulyorejo,1500000,Putri,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2649690317435,112.79374480247",-7.2649690317435,112.79374480247,7.561842740232477
261,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-ayem-tipe-a1-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Ayem Tipe A1 Mulyorejo Surabaya,Mulyorejo,2600000,Putri,Tidak termasuk listrik,24.0,Yes,Yes,Yes,Yes,Yes,4.0,6.0,"https://maps.google.com/maps?z=7&q=-7.2743983688628,112.79111623764",-7.2743983688628,112.79111623764,6.498045077348756
262,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-semolowaru-17a-vvip-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Semolowaru 17A Tipe VVIP Sukolilo Surabaya,Sukolilo,1950000,Campur,Tidak termasuk listrik,27.0,Yes,Yes,No,Yes,Yes,3.0,9.0,"https://maps.google.com/maps?z=7&q=-7.299523,112.777989",-7.299523,112.777989,3.8800534690777218
263,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-ryns-iii-mulyosari-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Ryns III Mulyosari Mulyorejo Surabaya,Mulyorejo,1400000,Putri,Tidak termasuk listrik,5.75,No,Yes,No,No,No,2.3,2.5,"https://maps.google.com/maps?z=7&q=-7.273767,112.798048",-7.273767,112.798048,6.644229898469583
264,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-dachlan-tipe-f-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Dachlan Tipe F Mulyorejo Surabaya,Mulyorejo,1400000,Putra,Tidak termasuk listrik,16.0,No,Yes,Yes,Yes,Yes,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2664729763892,112.80138608068",-7.2664729763892,112.80138608068,7.506631813044542
265,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-kalisari-damen-vip-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Kalisari Damen VIP Mulyorejo Surabaya,Mulyorejo,1500000,Putri,Tidak termasuk listrik,9.0,Yes,Yes,No,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.273483,112.800473",-7.273483,112.800473,6.722258636216327
266,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-tannara-tipe-b-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Tannara Tipe B Sukolilo Surabaya,Sukolilo,1300000,Putri,Tidak termasuk listrik,9.0,No,No,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.293985,112.780453",-7.293985,112.780453,4.407426111941946
267,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-tannara-i-tipe-d-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Tannara I Tipe D Sukolilo Surabaya,Sukolilo,1300000,Putri,Tidak termasuk listrik,12.0,No,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.292819,112.779805",-7.292819,112.779805,4.549161611334235
268,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-pak-hidayat-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Pak Hidayat Mulyorejo Surabaya,Mulyorejo,634987,Campur,Tidak termasuk listrik,6.0,Yes,No,Yes,Yes,Yes,2.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2648160428421,112.77878645808",-7.2648160428421,112.77878645808,7.635234271357124
269,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-sofa-type-a-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Sofa Tipe A Sukolilo Surabaya,Sukolilo,1000000,Putri,Termasuk listrik,12.0,No,No,Yes,No,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.286398,112.800846",-7.286398,112.800846,5.331149444591991
270,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-pratama-jaya-darma-tipe-standard-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Pratama Jaya Darma Tipe Standard Mulyorejo Surabaya,Mulyorejo,1000000,Putri,Termasuk listrik,7.0,No,Yes,Yes,Yes,No,2.0,3.5,"https://maps.google.com/maps?z=7&q=-7.26814,112.779667",-7.26814,112.779667,7.255707088355699
