Link,Nama,Lokasi,Harga,Jenis,Listrik,Luas Kamar,K Mandi Dalam,AC,WiFi,Kasur,Akses 24 Jam,Panjang Kamar,Lebar Kamar,Maps
https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-yuni-kusuma-wati-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Yuni Kusuma Wati Rungkut Surabaya,Rungkut,1200000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3146803437574,112.79761254787"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-upn-uinsa-uph-ut-rsud-sby-timur-bandara-merr-rungkut-degrasia-home-tipe-1-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost UPN UINSA UPH UT RSUD Sby Timur Bandara MERR Rungkut Degrasia Home Tipe 1 Gunung Anyar Surabaya,Gunung Anyar,1500000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3353484,112.7834821"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-bu-nisa-gunung-anyar-surabaya-2?redirection_source=list%20kos%20result,Kost Bu Nisa Gunung Anyar Surabaya,Gunung Anyar,1650000,Putri,Tidak termasuk listrik,12.0,Yes,No,Yes,No,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3337715,112.7842657"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-d7-gununganyar-surabaya?redirection_source=list%20kos%20result,Kost D7 Safrani GunungAnyar Surabaya,Gunung Anyar,500000,Putra,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3343700525126,112.80384868383"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-murah-kost-lucy-abdul-karim-type-a-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost Lucy Abdul Karim Type A Gunung Anyar Surabaya,Gunung Anyar,852500,Campur,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.338644,112.771274"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-asri-ubaya-upn-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Asri Ubaya Upn Rungkut Surabaya,Rungkut,700000,Putri,Termasuk listrik,16.0,No,No,Yes,Yes,Yes,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3268787,112.7761267"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-griya-sentosa-ii-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Griya Sentosa II Rungkut Surabaya,Rungkut,1000000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,Yes,No,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3179319823507,112.80237816274"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-hananny-tipe-a-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Hananny Tipe A Rungkut Surabaya,Rungkut,850000,Putra,Tidak termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.330682,112.780293"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-cozy-tipe-executive-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Cozy Tipe Executive Rungkut Surabaya,Rungkut,900000,Campur,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3211829321602,112.77176745236"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-alva-betha-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Alva Betha Rungkut Surabaya,Rungkut,1050000,Putri,Termasuk listrik,12.0,Yes,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3254494352792,112.7838293463"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-jl-medokan-type-a-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Jl Medokan Type A Rungkut Surabaya,Rungkut,649000,Putri,Termasuk listrik,10.5,No,No,Yes,Yes,Yes,3.0,3.5,"https://maps.google.com/maps?z=7&q=-7.3277512682483,112.79060125351"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-rini-medokan-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Rini Medokan Rungkut Surabaya,Rungkut,700000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3231489205872,112.7995249629"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-pandugo-1-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Pandugo 1 Rungkut Surabaya,Rungkut,1500000,Putra,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.320429,112.785478"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-l22-rungkut-surabaya?redirection_source=list%20kos%20result,Kost L22 Rungkut Surabaya,Rungkut,825000,Putra,Tidak termasuk listrik,12.0,No,No,Yes,No,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3322561357747,112.79598981142"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-tambak-medokan-ayu-vi-a-rungkut-surabaya-1?redirection_source=list%20kos%20result,Kost Tambak Medokan Ayu VI A Rungkut Surabaya,Rungkut,725000,Putri,Tidak termasuk listrik,15.75,Yes,No,Yes,Yes,Yes,3.5,4.5,"https://maps.google.com/maps?z=7&q=-7.3269169,112.8029171"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-gang-16-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Gang 16 Rungkut Surabaya,Rungkut,1000000,Putri,Tidak termasuk listrik,9.0,Yes,No,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3253626424427,112.80813418329"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-penjaringan-tipe-ab-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Penjaringan Tipe AB Rungkut Surabaya,Rungkut,800000,Putri,Termasuk listrik,12.0,No,No,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.31949,112.78299"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-bu-khusnul-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Bu Khusnul Rungkut Surabaya,Rungkut,950000,Putri,Tidak termasuk listrik,12.0,Yes,No,No,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3165489248138,112.79963023961"
https://mamikos.com/room/kost-kabupaten-sidoarjo-kost-campur-eksklusif-kost-mangga-dua-pondok-chandra-indah-waru-sidoarjo-1?redirection_source=list%20kos%20result,Kost Mangga Dua Pondok Chandra Indah Waru Sidoarjo,Waru,1450000,Campur,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.345383,112.776273"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-rumah-ps-rungkut-surabaya-1?redirection_source=list%20kos%20result,Kost Rumah PS Rungkut Surabaya,Rungkut,1000000,Putri,Tidak termasuk listrik,12.0,No,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3252483,112.785419"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-mas-irul-tipe-a-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Mas Irul Tipe A Rungkut Surabaya,Rungkut,670000,Putra,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.330571845395,112.79676094651"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-penjaringan-asri-xviiii-tipe-b-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Penjaringan Asri XVIIII Tipe B Rungkut Surabaya,Rungkut,1000000,Putri,Tidak termasuk listrik,10.5,No,Yes,Yes,Yes,Yes,3.0,3.5,"https://maps.google.com/maps?z=7&q=-7.324045,112.78499"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-murah-kost-sarwi-3-od-tipe-c-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Sarwi 3 OD Tipe C Rungkut Surabaya,Rungkut,350000,Campur,Tidak termasuk listrik,9.0,No,No,No,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3286610908873,112.77075827122"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-jaya-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost Jaya Gunung Anyar Surabaya,Gunung Anyar,1250000,Putri,Tidak termasuk listrik,10.5,Yes,No,Yes,Yes,Yes,3.0,3.5,"https://maps.google.com/maps?z=7&q=-7.338134,112.799281"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-luxurich-ac-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost Luxurich AC Gunung Anyar Surabaya,Gunung Anyar,1700000,Putri,Tidak termasuk listrik,14.0,Yes,Yes,Yes,Yes,Yes,3.5,4.0,"https://maps.google.com/maps?z=7&q=-7.337864,112.802754"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-rosa-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Rosa Rungkut Surabaya,Rungkut,1200000,Putri,Tidak termasuk listrik,12.0,No,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.327138,112.799975"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-hananny-2-tipe-a-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Hananny 2 Tipe A Rungkut Surabaya,Rungkut,850000,Putra,Tidak termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.322679,112.793042"
https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-hanif-upn-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Hanif UPN Rungkut Surabaya,Rungkut,1200000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3330355959382,112.7932375297"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-joy-royal-paka-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost Joy Royal Paka Gunung Anyar Surabaya,Gunung Anyar,1250000,Putri,Tidak termasuk listrik,4.0,Yes,Yes,Yes,Yes,Yes,2.0,2.0,"https://maps.google.com/maps?z=7&q=-7.3369431847448,112.79411964118"
https://mamikos.com/room/kost-surabaya-kost-putra-murah-kos-pak-tri-tipe-a-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Bapak Tri Tipe A Rungkut Surabaya,Rungkut,850000,Putra,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3279269,112.8018888"
https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-wisma-ady-tipe-non-ac-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost Wisma Ady Tipe Non AC Gunung Anyar Surabaya,Gunung Anyar,700000,Putri,Termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3381406272253,112.77512457222"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-murah-kost-mega-rungkut-surabaya-1?redirection_source=list%20kos%20result,Kost Mega Rungkut Surabaya,Rungkut,500000,Campur,Termasuk listrik,9.0,No,No,Yes,No,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.323403,112.782579"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-srikandi-tipe-c-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Srikandi Tipe C Rungkut Surabaya,Rungkut,700000,Putri,Termasuk listrik,5.0,No,No,Yes,Yes,No,2.0,2.5,"https://maps.google.com/maps?z=7&q=-7.3190732759401,112.79761791229"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-penjaringan-tipe-a-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Penjaringan Tipe A Rungkut Surabaya,Rungkut,750000,Putri,Termasuk listrik,12.25,Yes,No,No,Yes,No,3.5,3.5,"https://maps.google.com/maps?z=7&q=-7.3206723,112.782491"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-vero-homestay-tipe-non-ac-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Vero Homestay Tipe Non AC Rungkut Surabaya,Rungkut,900000,Putri,Tidak termasuk listrik,6.25,No,Yes,Yes,Yes,No,2.5,2.5,"https://maps.google.com/maps?z=7&q=-7.33267,112.798332"
https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kos-bebas-upn-vvip-vvip-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Medokan Raya VVIP Rungkut Surabaya,Rungkut,1600000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3330355959382,112.7932375297"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-luxurich-tipe-non-ac-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost Luxurich Tipe Non AC Gunung Anyar Surabaya,Gunung Anyar,1200000,Putri,Tidak termasuk listrik,14.0,Yes,No,Yes,Yes,No,3.5,4.0,"https://maps.google.com/maps?z=7&q=-7.3378547,112.8027578"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-kamda-1-tipe-vip-2-orang-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Kamda 1 Tipe VIP 2 Rungkut Surabaya,Rungkut,1650000,Putri,Tidak termasuk listrik,30.0,Yes,Yes,Yes,Yes,Yes,5.0,6.0,"https://maps.google.com/maps?z=7&q=-7.3146623861866,112.79807455838"
https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-griyo-arjo-tipe-1-gunung-anyar-surabaya-2?redirection_source=list%20kos%20result,Kost Griyo Arjo Tipe 1 Gunung Anyar Surabaya,Gunung Anyar,1500000,Campur,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.33396,112.804115"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-aradif-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Aradif Rungkut Surabaya,Rungkut,1300000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3331360211672,112.79622450471"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-mer-baruk-utara-tipe-executive-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Mer Baruk Utara Tipe Executive Rungkut Surabaya,Rungkut,525000,Putri,Termasuk listrik,12.0,No,No,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.314763,112.780028"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-house-of-jelita-tipe-a-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost House Of Jelita Tipe A Rungkut Surabaya,Rungkut,1200001,Putra,Tidak termasuk listrik,12.0,No,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3184631675043,112.78603264043"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-murah-kost-sarwi-3-od-tipe-aa-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Sarwi 3 OD Tipe AA Rungkut Surabaya,Rungkut,475000,Campur,Tidak termasuk listrik,12.0,No,No,No,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3286610908873,112.77075827122"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-upn-uinsa-uph-ut-rsud-sby-timur-bandara-merr-rungkut-degrasia-home-tipe-2-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost UPN UINSA UPH UT RSUD Sby Timur Bandara MERR Rungkut Degrasia Home Tipe 2 Gunung Anyar Surabaya,Gunung Anyar,1400000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3353484,112.7834821"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-upn-uinsa-uph-ut-rsud-sby-timur-bandara-merr-rungkut-degrasia-home-tipe-3-gunung-anyar-surabaya-2?redirection_source=list%20kos%20result,Kost UPN UINSA UPH UT RSUD Sby Timur Bandara MERR Rungkut Degrasia Home Tipe 3 Gunung Anyar Surabaya,Gunung Anyar,1300000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3353484,112.7834821"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-dewi-mahasiswi-upn-tipe-a-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost Dewi Mahasiswi Upn Tipe A Gunung Anyar Surabaya,Gunung Anyar,875000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.335382,112.775492"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-khansa-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Khansa Rungkut Surabaya,Rungkut,1100000,Putri,Tidak termasuk listrik,5.0,No,Yes,Yes,Yes,Yes,2.0,2.5,"https://maps.google.com/maps?z=7&q=-7.333136,112.796225"
https://mamikos.com/room/kost-kabupaten-sidoarjo-kost-putra-murah-kost-berkah-sejahtera-waru-sidoarjo?redirection_source=list%20kos%20result,Kost Berkah Sejahtera Waru Sidoarjo,Waru,800000,Putra,Tidak termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3492871,112.8043631"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-erly-tipe-a-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost Erly Tipe A Gunung Anyar Surabaya,Gunung Anyar,1350000,Putri,Termasuk listrik,9.0,No,Yes,No,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.342038,112.78871"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-wisma-ady-tipe-ac-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost Wisma Ady Tipe AC Gunung Anyar Surabaya,Gunung Anyar,1000000,Putri,Tidak termasuk listrik,12.0,No,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3381406272253,112.77512457222"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-luxurich-tipe-ac-gunung-anyar-surabaya-2?redirection_source=list%20kos%20result,Kost Luxurich Tipe AC Gunung Anyar Surabaya,Gunung Anyar,1700000,Putri,Tidak termasuk listrik,14.0,Yes,Yes,Yes,No,No,3.5,4.0,"https://maps.google.com/maps?z=7&q=-7.3378547,112.8027578"
https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-bu-lika-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost Bu Lika Gunung Anyar Surabaya,Gunung Anyar,850000,Putri,Tidak termasuk listrik,9.0,Yes,No,No,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.339544,112.78247"
https://mamikos.com/room/kost-surabaya-kost-putri-murah-kosmedayu-standart-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Kosmedayu Standart Rungkut Surabaya,Rungkut,600000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3220934332908,112.79806852341"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-murah-kost-medokan-ayu-xia-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Medokan Ayu Xia Rungkut Surabaya,Rungkut,600000,Campur,Tidak termasuk listrik,18.0,Yes,No,No,No,Yes,3.0,6.0,"https://maps.google.com/maps?z=7&q=-7.326107,112.807979"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-bu-erik-gaul-tipe-c-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Bu Erik Gaul Tipe C Gubeng Surabaya,Gubeng,1000000,Putra,Tidak termasuk listrik,16.0,Yes,Yes,Yes,Yes,Yes,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.330065,112.806618"
https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-weni-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Weni 1 Rungkut Surabaya,Rungkut,800000,Putri,Tidak termasuk listrik,12.0,No,No,No,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.326257,112.780549"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-bu-erik-gaul-1-tipe-b-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Bu Erik Gaul 1 Tipe B Gubeng Surabaya,Gubeng,650000,Putri,Tidak termasuk listrik,12.0,Yes,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.330065,112.806618"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-syalom-gunung-anyar-surabaya-2?redirection_source=list%20kos%20result,Kost Syalom Gunung Anyar Surabaya,Gunung Anyar,1750000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3333920721453,112.77606938034"
https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-tjindra-2-gunung-anyar-surabaya-2?redirection_source=list%20kos%20result,Kost Tjindra 2 Gunung Anyar Surabaya,Gunung Anyar,2500000,Campur,Tidak termasuk listrik,9.0,No,No,No,No,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.333286,112.797296"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-mas-irul-tipe-b-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Mas Irul Tipe B Rungkut Surabaya,Rungkut,820000,Putra,Termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.330571845395,112.79676094651"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-feli-rungkut-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Feli Makmur Square Rungkut Surabaya,Rungkut,1250000,Putri,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.321183,112.769913"
https://mamikos.com/room/kost-kabupaten-sidoarjo-kost-putri-murah-kost-nur-salim-waru-sidoarjo-2?redirection_source=list%20kos%20result,Kost Nur Salim Waru Sidoarjo,Waru,950000,Putri,Tidak termasuk listrik,12.0,Yes,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.348236,112.77409"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-house-of-jelita-tipe-c-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost House Of Jelita Tipe C Rungkut Surabaya,Rungkut,1100000,Putra,Tidak termasuk listrik,10.5,No,Yes,Yes,Yes,Yes,3.0,3.5,"https://maps.google.com/maps?z=7&q=-7.3184631675043,112.78603264043"
https://mamikos.com/room/kost-surabaya-kost-putra-murah-kost-wisma-indah-k-17-tipe-a-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Wisma Indah K 17 Tipe A Rungkut Surabaya,Rungkut,750000,Putra,Tidak termasuk listrik,4.0,No,No,Yes,Yes,No,2.0,2.0,"https://maps.google.com/maps?z=7&q=-7.314953,112.796528"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-upn-harsasi-rungkut-surabaya?redirection_source=list%20kos%20result,Kost UPN Harsasi Rungkut Surabaya,Rungkut,750000,Putra,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.331599,112.795335"
https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-srikandi-tipe-b-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Srikandi Tipe B Rungkut Surabaya,Rungkut,800000,Putri,Termasuk listrik,12.0,No,No,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3195149,112.7976236"
https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-adeva-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost Adeva Gunung Anyar Surabaya,Gunung Anyar,900000,Putri,Termasuk listrik,8.75,No,No,No,Yes,Yes,2.5,3.5,"https://maps.google.com/maps?z=7&q=-7.335776,112.804824"
